text;label
أعلن الرئيس التركي رجب طيب أردوغان، أن حكومته ستتخذ خطوات العودة إلى الحياة الطبيعية تدريجيا بعد عيد الفطر، وذلك بعد نجاح البلاد بالسيطرة على وباء كورونا ;REAL
حسنت المفوضية الأوروبية توقعاتها لنمو الاقتصاد الروسي لعام 2021 إلى 2 7 من 2 ، وللعام 2022 إلى 2 3 من 1 9 ;REAL
توقعت الأمم المتحدة أن يحقق الاقتصاد العالمي نموا قدره 5 4 بالمئة بـ2021، لكنها حذرت من أن ارتفاع حالات كوفيد 19 وعدم توافر اللقاحات بالعديد من البلدان يهدد الانتعاش على نطاق واسع ;REAL
أعلنت أنقرة أن الرئيس التركي رجب طيب أردوغان بحث مع نظيره الروسي فلاديمير بوتين التطورات حول الجولة الجديدة من التصعيد العسكري بين الإسرائيليين والفلسطينيين ;REAL
لا تزال حصيلة الإصابات الجديدة بفيروس كورونا المستجد فوق عتبة الثمانية آلاف حالة لليوم السادس على التوالي ;REAL
قد يعاني المرضى المصابون بفيروس كورونا من فقدان حاستي الشم والتذوق على مدى أسبوعين ;REAL
تفيد نتائج التحليل الذي أجراه خبراء الاتحاد الدولي للبحوث حول الخلل الوظيفي العصبي لدى حوالي 80 من المصابين بـ كوفيد 19 ، بأن المضاعفات العصبية تزيد من خطر الوفاة ستة أضعاف ;REAL
أوقفت الحكومة البرازيلية تطعيم الحوامل بلقاح أسترازينيكا المضاد لكورونا، بعد وفاة سيدة حامل بمدينة ريو دي جانيرو نتيجة سكتة دماغية قد تكون مرتبطة بالتطعيم ;REAL
أفادت بيانات رسمية نشرت، اليوم الأربعاء، بأن عدد الوفيات بفيروس كورونا في الهند تجاوز 250 ألفا، بينما يستمر تفشي الوباء في هذا البلد الذي يبلغ عدد سكانه 1 3 مليار نسمة ;REAL
أعلنت هيئة الصحة الوطنية في الصين الأربعاء أن البر الرئيسي الصيني سجل الثلاثاء 16 إصابة جديدة بكورونا، ارتفاعا من 14 حالة في اليوم السابق ;REAL
أعلنت وزارة الصحة المصرية تسجيل 1180 إصابة جديدة بفيروس كورونا و61 حالة وفاة ;REAL
أعلنت وزارة الصحة البرازيلية عن تسجيل 2311 وفاة و72715 إصابة جديدة بفيروس كورونا، في الـ24 ساعة الأخيرة ;REAL
أعلنت الحكومة الهندية أن رئيس الوزراء ناريندرا مودي لن يحضر قمة مجموعة السبع في بريطانيا، على خلفية احتدام جائحة كورونا واستشرائها في بلاده ;REAL
أفادت صحيفة تلغراف البريطانية بأن شركة فايزر طالبت لندن باستخدام لقاحها المضاد لكورونا لتطعيم اليافعين الذين تتراوح أعمارهم بين 12 و15 عاما في المملكة المتحدة ;REAL
أعلن مسؤولون إقليميون في مقاطعة أونتاريو الكندية تعليق التطعيم بلقاح شركة أسترازينيكا المضاد لكورونا في المقاطعة، بعد أدلة على حدوث تجلطات دموية نادرة لدى متلقيه ;REAL
أظهرت بيانات وزارة الصحة الفرنسية أن عدد المرضى المصابين بكورونا في المستشفيات انخفض الثلاثاء، وأن أعداد الإصابات بالفيروس تزيد بوتيرة هي الأبطأ منذ يونيو 2020 ;REAL
أعلنت السلطات الصحية في البحرين الثلاثاء الموافقة على الاستخدام الطارئ للقاح سبوتنيك لايت الروسي الجديد المضاد لـ كوفيد 19 ، والمكون من جرعة واحدة ;REAL
صوتت الجمعية الوطنية الفرنسية ضد ما أطلق عليها بطاقة المرور الصحية ، حسبما أوردت وكالة فرانس برس اليوم الثلاثاء ;REAL
اشتبك محتجون مع الشرطة عند مقر شركة أسترازينيكا في كامبريدج، مطالبين الشركة بنشر المعلومات عن لقاحها المضاد لفيروس كورونا ;REAL
أعلنت الهيئة الوطنية لإدارة الطوارئ والأزمات والكوارث في دولة الإمارات اليوم الثلاثاء عن بدء إنتاج لقاح حياة فاكس المضاد لفيروس كورونا، في إطار التعاون بين الإمارات والصين ;REAL
قال مصدر مطلع لوكالة رويترز اليوم الثلاثاء، إن رئيس الوزراء الإيطالي الأسبق سيلفيو برلسكوني نقل إلى مستشفى سان رافاييل في ميلانو الليلة الماضية ;REAL
قالت الإدارة الدينية لمسلمي روسيا، إن صلاة عيد الفطر في المسجد الكبير والمسجد التاريخي والمسجد التذكاري في موسكو، ستقام من دون المصلين ;REAL
أعلنت السعودية، اليوم الثلاثاء، أن المملكة ستفرض غرامات على الأفراد والشركات التي لا تلتزم بالقيود والتدابير الاحترازية الخاصة بفيروس كورونا ;REAL
صرح معهد الحماية الاجتماعية في سان مارينو بأن السلطات مستعدة لإتاحة فرصة لتطعيم السياح الأجانب، باللقاح الروسي ضد كورونا سبوتنيك بشرط القيام برحلتين إلى الجمهورية ;REAL
طور بعض مرضى كوفيد 19 في الهند عدوى فطرية نادرة ومميتة تسمى بـ العفن الأسود ، وفقا لتقارير إخبارية ;REAL
أعلن مستشار الرئيس المصري للشؤون الصحية محمد عوض تاج الدين، أنه تم الاشتباه في بعض حالات الإصابة بسلالة كورونا الهندية في مصر ولكن تمت إعادتهم إلى بلادهم مرة أخرى ;REAL
أكدت وكالة رويترز نقلا عن مصادر مطلعة، أن السعودية، التي تعد أكبر مصدر للنفط في العالم، ستورد كامل إمدادات الخام لأغلب شركات التكرير الآسيوية في يونيو المقبل ;REAL
سيحصل اللقاح الروسي سبوتنيك لايت ضد فيروس كورونا على علامات رقمية خاصة، ما سيحميه من التزوير ;REAL
أفادت غرفة العمليات الخاصة بمحاربة تفشي الفيروس التاجي في روسيا بأنها سجلت 8115 إصابة جديدة بالفيروس ووفاة 329 شخصا خلال الساعات الـ24 الأخيرة ;REAL
درس باحثون من قسم طب الأسنان في جامعة ماكغيل في كندا وقسم طب الأسنان في معهد صحة الفم التابع لمؤسسة حمد الطبية بقطر العلاقة بين التهاب اللثة المزمن ومضاعفات مرض كوفيد 19 ;REAL
كشف تقرير دولي، اليوم الثلاثاء، أن كوريا الشمالية أجرت الاختبارات التشخيصية لفيروس كورونا على نحو 26 ألف شخص حتى الآن، لكنها لم تبلغ عن أي حالة إصابة بهذا الفيروس ;REAL
حذر الأطباء في الهند مواطنيهم من استخدام روث البقر في علاج فيروس كورونا، مشيرين إلى عدم وجود أي دليل علمي على فعالية الروث الذي قد يؤدي استخدامه إلى انتشار أمراض أخرى ;REAL
أظهر إحصاء لـ رويترز أن أكثر من 158 47 مليون نسمة أصيبوا بفيروس كورونا المستجد على مستوى العالم، في حين وصل إجمالي عدد الوفيات الناتجة عن الفيروس إلى ثلاثة ملايين ;REAL
سجلت وزارة الصحة المصرية يوم الاثنين 1150 إصابة جديدة بفيروس كورونا و68 وفاة، وذلك مقابل 1138 إصابة و59 وفاة الأحد ;REAL
أعلنت الصين اليوم الثلاثاء أنها رصدت 14 إصابة جديدة بكورونا أمس الاثنين، مقابل 11 إصابة في اليوم السابق ;REAL
أكد محمد عوض تاج الدين مستشار الرئيس المصري لشؤون الصحة أنه لم يتم رصد الطفرة الهندية لفيروس كورونا في مصر، لافتا إلى أنها ظهرت في 20 دولة منها دول إفريقية ودول في الشرق الأوسط ;REAL
أعلنت وزارة الصحة المكسيكية عن تسجيل 104 وفيات و704 إصابات جديدة بفيروس كورونا في الـ24 ساعة الأخيرة ;REAL
أعلنت وزارة الصحة البرازيلية الاثنين تسجيل 25200 إصابة، و889 وفاة جديدة بكورونا خلال الـ24 ساعة الماضية ;REAL
سمحت إدارة الغذاء والدواء الأمريكية باستخدام لقاح فايزر بيونتيك المضاد لكورونا لتطعيم الأطفال من عمر 12 عاما، موسعة برنامج التحصين في البلاد بعد تباطؤ كبير في معدلات التطعيم ;REAL
أعلن رئيس الوزراء الفرنسي جان كاستيكس خلال تقديمه تفاصيل جديدة متعلقة بإعادة فتح المتاجر والمطاعم في البلاد، أن فرنسا تخرج بالتدريج من أزمة كوفيد 19 ;REAL
أعلنت وزارة الخارجية الأمريكية اليوم الاثنين أنها خففت درجة التحذير من السفر إلى المملكة المتحدة وإسرائيل بعدما رفعتها إلى أعلى مستوى الشهر الماضي ;REAL
شهد نزال البطل المكسيكي ساول ألفاريز ومتحديه البريطاني بيلي جو سوندرز حامل حزام بطل العالم حضور جماهير غفيرة في الولايات المتحدة، رغم جائحة كورونا ;REAL
تراجعت الإصابات الجديدة بكورونا في الولايات المتحدة للأسبوع الرابع على التوالي، حيث انخفضت بنسبة 17 الأسبوع الماضي إلى أدنى من 290 ألفا، في أقل حصيلة أسبوعية منذ سبتمبر ;REAL
عثر على عشرات الجثث الطافية على مياه نهر الغانج في الهند، فيما تعاني محارق الجثث والمقابر الاختناق جراء الارتفاع الحاد في عدد جثث ضحايا كورونا ;REAL
أعلن رئيس الوزراء البريطاني بوريس جونسون اليوم الاثنين أن بريطانيا ستبدأ المرحلة التالية من إعادة فتح الاقتصاد الأسبوع المقبل، واصفا القيود المخففة بأنها فتح كبير ;REAL
أكد المدير العام لمنظمة الصحة العالمية تيدروس أدهانوم غيبريسوس أن معدل الإصابة والوفاة بكورونا في العالم وصل إلى الذروة واستقر عندها، فيما إصابات جنوب شرق آسيا مستمرة في الارتفاع ;REAL
أعلن مانشستر يونايتد رسميا اليوم الاثنين تمديد عقد مهاجمه الأوروغواياني إدينسون كافاني لعام آخر، الأمر الذي قد يغلق الباب تماما أمام فكرة عودة نجمه السابق كريستيانو رونالدو ;REAL
أعلنت وزارة الداخلية السعودية عن تطبيق إجراءات الحجر الصحي المؤسسي على جميع الوافدين إلى المملكة من الدول التي لم يتم تعليق القدوم منها ;REAL
أكدت هيئة الصحة العامة في بريطانيا أن بيانات التطعيم بلقاح أسترازينيكا للوقاية من كورونا، تظهر أن جرعة واحدة منه تؤدي إلى تراجع خطر الوفاة إثر الإصابة بالفيروس بنسبة 80 ;REAL
أعلنت وزارة الصحة في إيطاليا يوم الاثنين أنها سجلت 198 وفاة مرتبطة بكوفيد 19 مقابل 139 الأحد ;REAL
أعلن شتيفه التر المتحدث باسم وزير الداخلية الألماني هورست زيهوفر الاثنين، أن الأخير خضع لاختبار الكشف عن كورونا وجاءت نتيجته إيجابية ;REAL
أعلنت منظمة الصحة العالمية اليوم الاثنين أن الطفرة الهندية من فيروس كورونا المستجد 1 617، مصدر قلق عالمي ;REAL
سجلت بريطانيا الاثنين زيادة طفيفة في الإصابات اليومية بكورونا، لكن الوفيات ظلت منخفضة مع الإبلاغ عن أربع حالات وفاة فقط خلال 28 يوما من ثبوت الإصابة ;REAL
أعلنت شركة إيفا فارما المصرية للأدوية اليوم الاثنين في بيان صحفي أنها وقعت اتفاقا لإمداد الهند بنحو 300 ألف جرعة علاج من عقار ريمديسيفر المستخدم لعلاج المصابين بكورونا ;REAL
علقت الكويت الرحلات الجوية من باكستان وبنغلاديش ونيبال وسريلانكا وقررت منع القادمين من هذه الدول من دخول البلاد حتى إشعار آخر وذلك في محاولة لاحتواء انتشار فيروس كورونا ;REAL
قالت وكالة الصحافة الإيطالية، اليوم الاثنين، إن شابة إيطالية تلقت، بالخطأ، ست جرعات من لقاح فايزر المضاد لكورونا دون أن يؤدي ذلك إلى أية أعراض أو مضاعفات ;REAL
لقاح فايزر آمن لا يغيّر الحمض النووي البشري ولا يسبب مشاكل عصبية مثل الزهايمر;Fake
منظمة الصحة العالمية لم تصرح بأن فيروس كورونا سينتهي في شهر ابريل سواء مع اللقاح أو بدونه;Fake
فحص كورونا لفاكهة الكيوي إيجابي زائف;Fake
ادعاءات زائفة الكمامات قاتلة ، وفيروس كورونا تم تصنيعه ، وعلاجه هو الهيدروكسي كلوروكوين;Fake
فحص يُستخدم في تشخيص كورونا ولا تصل نسبة الخطأ فيه إلى 80 ;Fake
فيديو زائف يدّعي بأن لقاح الانفلونزا غير مجدٍ وأن لقاح كورونا يسبّب السرطان ويجب الابتعاد عنه;Fake
سارس كوف 2 فيروس لم يتم تصنيعه ولا تتسبّب لقاحاته في تغيير الشيفرة الوراثية;Fake
روسيا ليست أول دولة تشرّح جثث كوفيد 19 ولم يكشف تشريح الجثث عن عدم وجود فيروس;Fake
لم يُظهِر تقرير مركز السيطرة على الأمراض الأمريكي أن معظم الملتزمين في ارتداء الكمامة يُصابوا بفيروس كورونا;Fake
الصليب الأحمر الياباني يطلب ممّن تلقوا لقاح كوفيد 19 التوقف عن التبرع بالدم محتوى ناقص;Fake
فيديو زائف ينصح بعدم تلقّي لقاح كورونا ويدّعي بأنه يصنع من بقايا أجنة مجهضة;Fake
لم تُسجل أعراض جانبية خطيرة إلا لحالة واحدة من 81 شخصا الذين ظهرت عليهم أعراض جانبية وتلقوا لقاح سبوتنيك بتونس;Fake
فيروس كورونا حقيقي ولقاح كورونا آمن وليس مؤامرة للتخلص من أكثر من نصف البشرية;Fake
فيديو زائف يدعي بأن لقاح كورونا غير آمن ويغير الشفرة الوراثية ويسبب العقم والسرطان;Fake
انطلاق حملة التطعيم ضد فيروس كوفيد 19 في السودان;Fake
هذا الفيديو يحتوي على ادعاءات زائفة بأن اللقاحات غير آمنة وبأنه يسبب متلازمة جيلان باريه;Fake
لقاح كورونا لا يحتوي على مواد خطيرة تغير الحمض النووي للبشر أو تسبب العقم;Fake
ادّعاء أن لقاح فايزر يسبب العقم لدى النساء لا أساس علمي له;Fake
ليس صحيحًا أن فيروس كورونا يقتل نفسه بالطفرة الجديدة وسينتهي خلال شهرين;Fake
فيروس كورونا يُمكنه الإنتقال من خلال الملامسة و الأسطح والأطعمة القلوية لا تقضي على كورونا;Fake
لقاح كورونا ليس المسؤول عن وفاة 761 من كبار السن في إسبانيا;Fake
لقاح كورونا لا يفتك بالناس أكثر من المرض نفسه;Fake
لم تنشر جامعة جون هوبكنز هذا التقرير بخصوص جائحة كورونا بل نُشر في مجلة طلابية وتم سحبه لاحقاً;Fake
لقاح كورونا غير آمن وبشهادة أطباء من دول أوروبيّة زائف;Fake
فيديو لشخص يدعي أنه لا يمكن التقاط فيروس كورونا زائف;Fake
الدكتور التونسي ذاكر لهيذب لم يقل أن وباء كورونا انتهى في تونس في فبراير 2021;Fake
لقاح فايزر ليس السبب في حدوث تشنجات لهذه السيدة من أمريكا;Fake
وفاة 35 شخص بعد تلقيهم لقاح فيروس كورونا في بريطانيا خبر زائف;Fake
هذه صورة أمبولة محلول للقاح الثلاثي وليس لقاح 19;Fake
كلاّ، فيروس كورونا ليس سلاحا بيولوجيا واللقاحات المتوفرة ضده آمنة;Fake
استنشاق البخار الناتج عن منقوع الكركم والنعناع لا يعالج كوفيد 19 خلال 24 ساعة;Fake
تحليل ال دقيق ولا يكشف الجينات البشرية بدل جينات فيروس كورونا ;Fake
استعمال الكمامات بالطريقة الصحيحة، وشبكات الجيل الخامس لن يُسببا موجة ثانية لكورونا;Fake
كشف سر فيروس كورونا روحيًا وطاقيًا وأسرار الكائنات الفضائية القادمة زائف;Fake
طبيب إيطالي يُحذّر من لقاح كورونا وأنه خطة لإبادة 80٪؜ من سكان الأرض زائف;Fake
فلاديمير بوتين لم ينشر صورة له حاملًا إبرة تعبر عن لقاح فيروس كورونا ساخر;Fake
الصورة لطبيب صيني وليست لطبيب سوري توفي بسبب فيروس كورونا;Fake
منظمة الصحة العالمية من يمتلك أعراض كوفيد19 لا ينقل العدوى نهائيا زائف;Fake
بدء الموجة الثانية لفيروس كورونا واستقبال خمسة أضعاف أعداد المرضى في مصر زائف;Fake
هذه طفلة رضيعة مصابة بمرض الضمور الشوكي وليس بفيروس كورونا المستجد;Fake
الزبيب يميع الدم ويمنع تجلطه وتخثره لذا يُمكن استخدامه في كورونا زائف;Fake
عسل النحل مع الشمع الخاص به وزيت الزيتون في مياه علاج كورونا وفقًا لحلم سيدة زائف;Fake
الطبيب الأمريكي أندرو كوفمان يؤكد على تجاوزات خطيرة في طريقة تشخيص كورونا وتسجيل الحالات زائف جزئيا;Fake
الغرغرة بالماء والملح واستنشاق الهواء الحار يقضيان على فيروس كورونا زائف;Fake
احذروا سمك الماكريل المستورد جاي و معاه ڤيروس كورونا سارس ٢ زائف;Fake
اكتشاف فيروس جديد أكثر عدوى من فيروس كورونا في بكين زائف جزئيا;Fake
الدكتورة دهروف الروسية مخترعة لقاح فيروس كورونا صورة مضلل;Fake
إغلاق ملف كورونا واعتراف منظمة الصحة العالمية بالمؤامرة ضد البشرية زائف;Fake
تناول البصل على مرتين يوميا يقي ويعالج كورونا زائف;Fake
علاج كورونا متوفر في جميع صيدليات العراق زائف;Fake
مصر تتوصل لعلاج لفيروس كورونا هو ريمدسيفر وتطرحه في الأسواق قريبا زائف;Fake
غسل اليدين بالمياه والصابون لا يقتل فيروس كورونا زائف جزئياً;Fake
أطباء إيطاليا يفجرون المفاجأة، ويتهمون منظمة الصحة العالمية باعتماد الخديعة في التعاطي مع كورونا زائف;Fake
الشاي بالليمون وحبة البركة يوميًّا هو علاج فيروس كورونا والفواكه ترفع المناعة زائف جزئيًّا;Fake
صورة صادمة لممرض أمريكي بعد شفائه من فيروس كورونا خبر صحيح;Fake
فيديو لسيدة تدعي أنه لا يوجد شيء يدعى كورونا وما هو إلا مؤامرة من بيل جيتس زائف;Fake
فتيات بحرينيات يهربن من الحجر الصحي بسبب فيروس كورونا عنوان مضلل;Fake
فيروس كورونا مر بتحوّلات جينيّة جعلته أضعف من بدايته بكثير زائف جزئيًا;Fake
أدوية ومسكنات محظور استخدامها تسبب تنشيط فيروس كورونا زائف;Fake
الصحة العالمية الكحول لا يقتل فيروس كورونا المُستجد زائف;Fake
إحصائية أفضل 40 دولة واجهت كورونا خالية من العرب زائف;Fake
وفاة صيدلي هندي بعد تجربته لعلاج اخترعه لفيروس كورونا المستجد صحيح;Fake
طفل عبقري سوري يجد علاجًا لكورونا خبر زائف;Fake
لكي يصاب الإنسان بكورونا يجب أن يصاب ب٧٠ مليار فيروس زائف;Fake
شبكة ممارسة الجنس بشكل يومي تقضي على فيروس كورونا زائف;Fake
استنشاق ملح البحر الميت يغسل الرئتين ويقضي على فيروس كورونا خبر زائف;Fake
خطير فيروس كورونا مطور مخبريا لاحتوائه على حصة من فيروس الإيدز هل هذا صحيح ؟;Fake
الادعاء القائل بأن منتج الإير دكتور يقي من فيروس كورونا المستجد هو ادعاء زائف;Fake
عصير البرسيم هو العلاج الوحيد لفيروس كورونا الجديد خبر زائف;Fake
صحفيان في البيت الأبيض لقد حصل كل الحاضرين على تلقيح ضد كوفيد19 ;Fake
العكبر مع غذاء ملكة النحل والاستنشاق بالقرفة والقرنفل كعلاج لكورونا 100 زائف جزئيًا ;Fake
رئيس مدغشقر يعلن عن نجاح علاج لفيروس كورونا الجديد مستخلص من الشيح خبر زائف جزئيا;Fake
طبيب مصري بأمريكا يكتشف علاج لفيروس كورونا بالاستنشاق خبر زائف;Fake
البروفيسور الفرنسي راوولت يتوقع نهاية كورونا في فصل الربيع رأي شخصي;Fake
صورة طبيبة مصرية توفيت بعد إصابتها بفيروس كورونا عنوان مضلل;Fake
طبيبان تتحول بشرتهما في الصين إلى اللون الداكن نتيجة إصابة فيروس كورونا لكبدهم ما الحقيقة؟;Fake
الفنانة شمس مركب يعالج فيروس كورونا وأي عدوى أو مشكلة بالجسم خبر زائف;Fake
استنشاق زيت النعناع وزيت القرنفل في ماء ساخن يقتل فيروس كورونا الجديد خبر زائف;Fake
تناول مزيج يحتوي على بول و حليب الإبل بشكل يومي كعلاج لكورونا خبر زائف ;Fake
مصر تخترع علاج فيروس كورونا خبر زائف;Fake
الشلولو من أكفأ مضادات الكورونا وغيرها من الفيروسات خبر زائف;Fake
حرارة الصيف المرتفعة ستقضي على فيروس كورونا الجديد زائف جزئياً;Fake
وصفة مخفوق الليمون والقرنفل المطحون علاج لفيروس كورونا زائف;Fake
مصرع 59 شخص في كينيا بعد أن أمرهم كاهن كنيسة بشرب الديتول للوقاية من كورونا عنوان مضلل;Fake
تأكد من سلامتك من فيروس كورونا أونلاين الفحص زائف ;Fake
حسب جامعة كوينزلاند موزة واحدة في اليوم تحميك من كورونا خبر زائف;Fake
الهواء الساخن أو بخار الماء الموجه للجيوب الأنفية يمكنه الوقاية وعلاج فيروس كورونا خبر زائف;Fake
غسول الخل الأبيض والملح المركز يسبب شلل لفيروس كورونا زائف;Fake
الإيبوبروفين يزيد من انتشار كورونا ويؤثر سلبا على صحة المصاب، ما صحة ذلك ;Fake
وثيقة تثبت مؤامرة معهد باستور و صناعته فيروس كورونا المستجد خبر زائف;Fake
الوضوء والغرغرة يقضيان على فيروس كورونا العالق بالأنف ، ما صحة ذلك؟;Fake
صورة فيروس كورونا تحت المجهر بعد التكبير 2600 مرة ما الحقيقة ؟;Fake
الخفاش هو مصدر وباء الكورونا، و الدليل بالفيديو هل هذا صحيح ؟;Fake
انتاج تركيا كمامة ذكية للقضاء على فيروس كورونا ما الحقيقة؟;Fake
نجاح مصل مصري في علاج فيروس كورونا بالصين بعد تسليمه لهم ما الحقيقة؟;Fake
حلق شعر الممرضات في الصين بالإجبار وذلك لانتقال كورونا من خلاله، ما صحة ذلك؟;Fake
اختبار بسيط خلال عشر ثوان يمكنك من خلاله معرفة إذا كنت مصابًا بكورونا أم لا زائف;Fake
244 حالة إصابة تخص فيروس كورونا في السعودية ووفاة 18 شخصاً ما حقيقة ذلك؟;Fake
قتل المصابين بفيروس كورونا لعجز الصين عن علاجهم زائف;Fake
الصين تقتل الخنازير والطيور للقضاء على فيروس كورونا ، ما صحّة ذلك؟;Fake
هل اليانسون يحمي من فيروس كورونا؟ وهل ذكره رسول الله صلى الله عليه وسلم؟;Fake
ما حقيقة الصورة المكبرة بالميكروسكوب لفيروس كورونا القاتل ؟;Fake
ما حقيقة صورة عرض حلقة من حلقات سيمبسون عن فيروس كورونا عام 1993;Fake
هؤلاء المرضى مصابين بفيروس كورونا أم بأمراض عقلية؟;Fake
كوريا الشمالية تعدم المصابين بفيروس كورونا ما الحقيقة؟ ;Fake
بناء مستشفى لمعالجة مصابي فيروس كورونا في الصين خلال عشرة أيام ،ما حقيقة ذلك ؟;Fake
مذيع أسترالي ينشر أخبارًا مضللة عن مضار لقاحات كوفيد 19;FAKE
ما العلاقة بين تفشي فايروس كورونا في الهند وانتشار المعلومات المضللة؟;FAKE
الصورة قديمة وليست لوصول لقاحات كورونا إلى موريتانيا من المغرب;FAKE
ما حقيقة منح تركيا 3455 ليرة للعائلات السورية خلال جائحة كورونا؟;FAKE
أبرز الادعاءات المضللة حول جائحة كورونا في الهند;FAKE
دواء شركة بونس بيو غروب الإسرائيلية يُعالج الأعراض الرئوية لكورونا وليس الفايروس نفسه;FAKE
تونس الصحة العالمية تطالب بإيقاف برنامج كاميرا خفية لنشره مغالطات حول لقاح كورونا;FAKE
مدير الصحة العالمية لم يقل إنّنا على أعتاب فايروس أشد فتكًا من كورونا;FAKE
لم تُلغِ الصحّة الإسرائيلية جميع قيود كورونا، بل ما تزال مفروضة على السفر;FAKE
فيديو اجتماع ساسة البيت الأبيض دون أقنعة لأنهم أخذوا اللقاح وليس لأن كورونا خدعة;FAKE
لعبة تساعد على الحد من انتشار المعلومات المضللة حول كورونا;FAKE
دراسة جديدة حول دور كوفيد 19 في زيادة الاهتمام بالأبحاث العلمية المحكمة;FAKE
مصر لم تحظر لقاح كورونا على مواطنيها المقيمين في دول الخليج;FAKE
شركة فيسبوك تحظر إعلانات بيع لقاحات كورونا;FAKE
فيديو التخلّص من التماثيل في الهند قديم وليس له علاقة بكورونا;FAKE
الكويت لم تُعفِ المصريين من فحص كورونا والوزيرة مكرم لم تُصرّح بذلك;FAKE
باستخدام الملصقات والحظر تويتر يكافح التضليل عن لقاح كورونا;FAKE
صور تجهيز المساجد لاستقبال مصابي كورونا في الهند قديمة;FAKE
الصورة مفبركة وليست لبقرة وسط جثث محترقة لمصابي كورونا في الهند;FAKE
الأخبار الكاذبة حول لقاح كورونا تزعزع الثقة به وتؤخر عودة الحياة لطبيعتها;FAKE
الفيديو ليس لهندوس يذكرون الله خوفًا من كورونا;FAKE
الصورة قديمة وليست لهندية تُعاني نقص الأوكسجين بسبب كورونا;FAKE
الفيديو قديم وليس لهنود يكسرون أصنامهم بسبب كورونا;FAKE
دراسة تونسية حول واقع التحقق من الأخبار في ظل كوفيد 19;FAKE
الصين غاضبة من تغطية بي بي سي لجائحة كورونا على أراضيها;FAKE
الصور قديمة وليست قبل أسبوعين من ارتفاع حالات كورونا فى الهند;FAKE
مصر لم تعلن عن تطبيق حظر التجوال وغلق المحافظات بسبب تفشي كورونا;FAKE
بعد عام من التحقيق لا دليل على أن كورونا تسرب من مختبر في ووهان;FAKE
إجراءات فيسبوك الجديدة لمواجهة الأخبار الزائفة المتعلقة بلقاحات كورونا;FAKE
تونس ليست الأولى عالميًّا في نسبة وفيات وإصابات كورونا;FAKE
لا صحة لخبر وفاة متلقي لقاح كورونا في الخريف;FAKE
الفيديو ليس لهنود يسقطون أرضًا نتيجة إصابتهم بكورونا;FAKE
أوّل قطة أُصيبت بكورونا في بريطانيا العام الفائت وليس حديثًا;FAKE
الأخبار المضللة والزائفة التي طاولت لقاح فايروس كورونا;FAKE
المستشفيات الإسرائيلية لم تُغلق جميع أقسام كورونا حتّى اللحظة;FAKE
تويتر يتخذ إجراءات لمنع المعلومات المضللة عن لقاحات كورونا;FAKE
الصورة ليست لهروب مصاب بكورونا من سيارة إسعاف في مصر;FAKE
لا صحة لخبر وفاة الشيخ القرضاوي إثر إصابته بكورونا;FAKE
الغرض الأساسي للقفاز قياس الأكسجين وليس مواساة مرضى كورونا;FAKE
وثائقي فرنسي عن كورونا يواجه اتهامات بالزيف والتآمر;FAKE
لا أبحاث علمية تقول إنّ تناول الموز يوميًا يقي من فايروس كورونا;FAKE
البيان مفبرك، ولم تتوصل الصحة الروسية إلى أنه لا وجود لفايروس كورونا;FAKE
الفيديو تمثيلي، وليس لمعاقبة الشرطة الهندية مخالفي إجراءات كورونا;FAKE
الفيديو لمشهد تمثيلي وليس لجثث متوفين بكورونا داخل شاحنة;FAKE
المقطع ليس لطفل يعاني نوبة صرع بعد تلقيه لقاح كورونا;FAKE
الاتحاد الأوروبي يدعو لمكافحة الأخبار الزائفة في ظل انتشار كورونا;FAKE
مؤشر مسبار الأخبار الزائفة حول كورونا في شهر يونيو حزيران 2020;FAKE
الممثلة آلاء حسين تنفي إصابتها بفايروس كورونا بعد تلقيها اللقاح;FAKE
تصريحات الهواري حول الكمامة كانت قبل التثبّت من طرائق عدوى كورونا;FAKE
مؤشر مسبار أبرز الأخبار الزائفة حول كورونا في شهر مايو أيار 2020;FAKE
مشاهير ينشرون الأكاذيب عن كورونا والجماهير تصدّقهم;FAKE
طفل أميركي يولد بأجسام مضادة لكورونا ليس الأول في العالم;FAKE
كي لا نقع في الأخبار الزائفة حول كورونا إليكم بعض ما توصل إليه العلماء;FAKE
كورونا والطاعون هل تعلمنا من ماضينا؟;FAKE
عمرو دياب ينفي إصابته بكورونا حديثًا ويؤكد إصابته العام الفائت;FAKE
حرية الصحافة في المغرب العربي بين مرمى كورونا والأخبار الزائفة;FAKE
كيف انتشرت شائعات حول الأديان مع فايروس كورونا؟;FAKE
المحتالون عبر الإنترنت يستغلون ما نحتاجه في أزمة كورونا;FAKE
وباء كورونا تنتشر نظريات المؤامرة عندما يشعر الناس بالعجز;FAKE
هذا الرجل لم يقل إنه لا يستطيع البقاء في البيت لأن زوجته أسوأ من كورونا;FAKE
إليك طريقة الإبلاغ عن مقاطع فيديو التي تنشر أخباراً زائفة حول فايروس كورونا;FAKE
دول تستخدم كورونا لخلق الأكاذيب وتحقيق المكاسب السياسية;FAKE
مؤشر مسبار أبرز الأخبار الزائفة حول فايروس كورونا في شهر أبريل;FAKE
اليونيسكو أخبار كورونا الزائفة تعرّض حياة الناس للخطر;FAKE
كيف تواجه منصات التواصل سيل المعلومات الخاطئة حول كورونا؟;FAKE
لم تعلن اليونان عن اقتصار استقبالها للسياح الذين تلقوا لقاح كورونا فقط;FAKE
